id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
659,2018,Wankhede Stadium,2018-04-24,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,31.0,0.0,Rashid Khan,Wankhede Stadium,S Ravi,V Narayan Kutty,
660,2018,M.Chinnaswamy Stadium,2018-04-25,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,5.0,MS Dhoni,M.Chinnaswamy Stadium,VK Sharma,S Chaturvedi,
661,2018,Rajiv Gandhi International Stadium,2018-04-26,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,13.0,0.0,AS Rajpoot,Rajiv Gandhi International Stadium,YC Barde,J Srinath,
662,2018,Arun Jaitley Stadium,2018-04-27,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Daredevils,55.0,0.0,SS Iyer,Arun Jaitley Stadium,S Ravi,RB Richardson,
663,2018,Maharashtra Cricket Association Stadium,2018-04-28,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0.0,8.0,RG Sharma,Maharashtra Cricket Association Stadium,Nitin Menon,V Narayan Kutty,
665,2018,M.Chinnaswamy Stadium,2018-04-29,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,6.0,CA Lynn,M.Chinnaswamy Stadium,NJ Llong,M Nayyar,
664,2018,Sawai Mansingh Stadium,2018-04-29,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,11.0,0.0,KS Williamson,Sawai Mansingh Stadium,A Nand Kishore,AJ Pycroft,
666,2018,Maharashtra Cricket Association Stadium,2018-04-30,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,0,Chennai Super Kings,13.0,0.0,SR Watson,Maharashtra Cricket Association Stadium,C Shamshuddin,V Narayan Kutty,
667,2018,M.Chinnaswamy Stadium,2018-05-01,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,14.0,0.0,TG Southee,M.Chinnaswamy Stadium,Nitin Menon,J Srinath,
668,2018,Arun Jaitley Stadium,2018-05-02,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,normal,0,Delhi Daredevils,4.0,0.0,RR Pant,Arun Jaitley Stadium,VK Sharma,AJ Pycroft,
669,2018,Eden Gardens,2018-05-03,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,6.0,SP Narine,Eden Gardens,HDPK Dharmasena,V Narayan Kutty,
670,2018,Holkar Cricket Stadium,2018-05-04,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0.0,6.0,SA Yadav,Holkar Cricket Stadium,S Ravi,M Nayyar,
672,2018,Rajiv Gandhi International Stadium,2018-05-05,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0.0,7.0,Rashid Khan,Rajiv Gandhi International Stadium,CK Nandan,AJ Pycroft,
671,2018,Maharashtra Cricket Association Stadium,2018-05-05,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,6.0,RA Jadeja,Maharashtra Cricket Association Stadium,YC Barde,J Srinath,
673,2018,Wankhede Stadium,2018-05-06,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,13.0,0.0,HH Pandya,Wankhede Stadium,HDPK Dharmasena,V Narayan Kutty,
674,2018,Holkar Cricket Stadium,2018-05-06,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0.0,6.0,Mujeeb Ur Rahman,Holkar Cricket Stadium,S Ravi,M Nayyar,
675,2018,Rajiv Gandhi International Stadium,2018-05-07,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,5.0,0.0,KS Williamson,Rajiv Gandhi International Stadium,VK Sharma,AJ Pycroft,
676,2018,Sawai Mansingh Stadium,2018-05-08,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,normal,0,Rajasthan Royals,15.0,0.0,JC Buttler,Sawai Mansingh Stadium,Nitin Menon,J Srinath,
677,2018,Eden Gardens,2018-05-09,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,102.0,0.0,Ishan Kishan,Eden Gardens,AK Chaudhary,Prakash Bhatt,
678,2018,Arun Jaitley Stadium,2018-05-10,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0.0,9.0,S Dhawan,Arun Jaitley Stadium,C Shamshuddin,M Nayyar,
679,2018,Sawai Mansingh Stadium,2018-05-11,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,0,Rajasthan Royals,0.0,4.0,JC Buttler,Sawai Mansingh Stadium,YC Barde,J Srinath,
681,2018,Arun Jaitley Stadium,2018-05-12,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0.0,5.0,AB de Villiers,Arun Jaitley Stadium,HDPK Dharmasena,Prakash Bhatt,
680,2018,Holkar Cricket Stadium,2018-05-12,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,31.0,0.0,SP Narine,Holkar Cricket Stadium,VK Sharma,AJ Pycroft,
683,2018,Wankhede Stadium,2018-05-13,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,7.0,JC Buttler,Wankhede Stadium,S Ravi,J Srinath,
682,2018,Maharashtra Cricket Association Stadium,2018-05-13,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,8.0,AT Rayudu,Maharashtra Cricket Association Stadium,YC Barde,M Nayyar,
684,2018,Holkar Cricket Stadium,2018-05-14,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0.0,10.0,UT Yadav,Holkar Cricket Stadium,VK Sharma,AJ Pycroft,
685,2018,Eden Gardens,2018-05-15,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,6.0,Kuldeep Yadav,Eden Gardens,HDPK Dharmasena,M Nayyar,
686,2018,Wankhede Stadium,2018-05-16,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Mumbai Indians,3.0,0.0,JJ Bumrah,Wankhede Stadium,Nitin Menon,J Srinath,
687,2018,M.Chinnaswamy Stadium,2018-05-17,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,14.0,0.0,AB de Villiers,M.Chinnaswamy Stadium,S Ravi,Prakash Bhatt,
688,2018,Arun Jaitley Stadium,2018-05-18,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,normal,0,Delhi Daredevils,34.0,0.0,HV Patel,Arun Jaitley Stadium,VA Kulkarni,M Nayyar,
689,2018,Sawai Mansingh Stadium,2018-05-19,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Rajasthan Royals,30.0,0.0,S Gopal,Sawai Mansingh Stadium,VK Sharma,AJ Pycroft,
690,2018,Rajiv Gandhi International Stadium,2018-05-19,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0.0,5.0,CA Lynn,Rajiv Gandhi International Stadium,S Ravi,Prakash Bhatt,
691,2018,Arun Jaitley Stadium,2018-05-20,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,normal,0,Delhi Daredevils,11.0,0.0,A Mishra,Arun Jaitley Stadium,CK Nandan,M Nayyar,
692,2018,Maharashtra Cricket Association Stadium,2018-05-20,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,5.0,L Ngidi,Maharashtra Cricket Association Stadium,YC Barde,J Srinath,
693,2018,Wankhede Stadium,2018-05-22,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,2.0,F du Plessis,Wankhede Stadium,M Erasmus,AJ Pycroft,
694,2018,Eden Gardens,2018-05-23,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kolkata Knight Riders,25.0,0.0,AD Russell,Eden Gardens,Nitin Menon,J Srinath,
695,2018,Eden Gardens,2018-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,14.0,0.0,Rashid Khan,Eden Gardens,Nitin Menon,J Srinath,
696,2018,Wankhede Stadium,2018-05-27,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,8.0,SR Watson,Wankhede Stadium,S Ravi,AJ Pycroft,
697,2019,MA Chidambaram Stadium,2019-03-23,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,7.0,Harbhajan Singh,MA Chidambaram Stadium,BNJ Oxenford,J Srinath,
699,2019,Wankhede Stadium,2019-03-24,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Capitals,37.0,0.0,RR Pant,Wankhede Stadium,YC Barde,M Nayyar,
698,2019,Eden Gardens,2019-03-24,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,6.0,AD Russell,Eden Gardens,CB Gaffaney,V Narayan Kutty,
700,2019,Sawai Mansingh Stadium,2019-03-25,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,14.0,0.0,CH Gayle,Sawai Mansingh Stadium,KN Ananthapadmanabhan,Chinmay Sharma,
701,2019,Arun Jaitley Stadium,2019-03-26,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Chennai Super Kings,0.0,6.0,SR Watson,Arun Jaitley Stadium,Nitin Menon,J Srinath,
702,2019,Eden Gardens,2019-03-27,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,28.0,0.0,AD Russell,Eden Gardens,VA Kulkarni,V Narayan Kutty,
703,2019,M.Chinnaswamy Stadium,2019-03-28,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,6.0,0.0,JJ Bumrah,M.Chinnaswamy Stadium,S Ravi,M Nayyar,
704,2019,Rajiv Gandhi International Stadium,2019-03-29,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,normal,0,Sunrisers Hyderabad,0.0,5.0,Rashid Khan,Rajiv Gandhi International Stadium,C Shamshuddin,Chinmay Sharma,
706,2019,Arun Jaitley Stadium,2019-03-30,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Draw/No Result,0.0,0.0,PP Shaw,Arun Jaitley Stadium,Nitin Menon,J Srinath,
705,2019,Punjab Cricket Association IS Bindra Stadium,2019-03-30,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0.0,8.0,MA Agarwal,Punjab Cricket Association IS Bindra Stadium,VA Kulkarni,V Narayan Kutty,
708,2019,MA Chidambaram Stadium,2019-03-31,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,8.0,0.0,MS Dhoni,MA Chidambaram Stadium,YC Barde,M Nayyar,
707,2019,Rajiv Gandhi International Stadium,2019-03-31,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,118.0,0.0,JM Bairstow,Rajiv Gandhi International Stadium,S Ravi,Chinmay Sharma,
709,2019,Punjab Cricket Association IS Bindra Stadium,2019-04-01,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,normal,0,Kings XI Punjab,14.0,0.0,SM Curran,Punjab Cricket Association IS Bindra Stadium,CB Gaffaney,V Narayan Kutty,
710,2019,Sawai Mansingh Stadium,2019-04-02,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,7.0,S Gopal,Sawai Mansingh Stadium,M Erasmus,J Srinath,
711,2019,Wankhede Stadium,2019-04-03,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,37.0,0.0,HH Pandya,Wankhede Stadium,RJ Tucker,M Nayyar,
712,2019,Arun Jaitley Stadium,2019-04-04,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0.0,5.0,JM Bairstow,Arun Jaitley Stadium,KN Ananthapadmanabhan,Chinmay Sharma,
713,2019,M.Chinnaswamy Stadium,2019-04-05,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,5.0,AD Russell,M.Chinnaswamy Stadium,CB Gaffaney,V Narayan Kutty,
714,2019,MA Chidambaram Stadium,2019-04-06,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,22.0,0.0,Harbhajan Singh,MA Chidambaram Stadium,RJ Tucker,Chinmay Sharma,
715,2019,Rajiv Gandhi International Stadium,2019-04-06,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Mumbai Indians,40.0,0.0,AS Joseph,Rajiv Gandhi International Stadium,Nitin Menon,J Srinath,
717,2019,Sawai Mansingh Stadium,2019-04-07,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,8.0,HF Gurney,Sawai Mansingh Stadium,CB Gaffaney,V Narayan Kutty,
716,2019,M.Chinnaswamy Stadium,2019-04-07,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0.0,4.0,K Rabada,M.Chinnaswamy Stadium,YC Barde,M Nayyar,
718,2019,Punjab Cricket Association IS Bindra Stadium,2019-04-08,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0.0,6.0,KL Rahul,Punjab Cricket Association IS Bindra Stadium,M Erasmus,J Srinath,
719,2019,MA Chidambaram Stadium,2019-04-09,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,7.0,DL Chahar,MA Chidambaram Stadium,RJ Tucker,Prakash Bhatt,
720,2019,Wankhede Stadium,2019-04-10,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0.0,3.0,KA Pollard,Wankhede Stadium,YC Barde,M Nayyar,
721,2019,Sawai Mansingh Stadium,2019-04-11,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,4.0,MS Dhoni,Sawai Mansingh Stadium,UV Gandhe,Prakash Bhatt,
722,2019,Eden Gardens,2019-04-12,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0.0,7.0,S Dhawan,Eden Gardens,YC Barde,M Nayyar,
724,2019,Punjab Cricket Association IS Bindra Stadium,2019-04-13,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0.0,8.0,AB de Villiers,Punjab Cricket Association IS Bindra Stadium,UV Gandhe,Prakash Bhatt,
723,2019,Wankhede Stadium,2019-04-13,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,4.0,JC Buttler,Wankhede Stadium,Nitin Menon,J Srinath,
726,2019,Rajiv Gandhi International Stadium,2019-04-14,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Delhi Capitals,39.0,0.0,KMA Paul,Rajiv Gandhi International Stadium,BNJ Oxenford,V Narayan Kutty,
725,2019,Eden Gardens,2019-04-14,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,5.0,Imran Tahir,Eden Gardens,RJ Tucker,M Nayyar,
727,2019,Wankhede Stadium,2019-04-15,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0.0,5.0,SL Malinga,Wankhede Stadium,Nitin Menon,J Srinath,
728,2019,Punjab Cricket Association IS Bindra Stadium,2019-04-16,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,12.0,0.0,R Ashwin,Punjab Cricket Association IS Bindra Stadium,VA Kulkarni,AJ Pycroft,
729,2019,Rajiv Gandhi International Stadium,2019-04-17,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Sunrisers Hyderabad,0.0,6.0,DA Warner,Rajiv Gandhi International Stadium,UV Gandhe,Prakash Bhatt,
730,2019,Arun Jaitley Stadium,2019-04-18,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Mumbai Indians,40.0,0.0,HH Pandya,Arun Jaitley Stadium,NJ Llong,J Srinath,
731,2019,Eden Gardens,2019-04-19,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Royal Challengers Bangalore,10.0,0.0,V Kohli,Eden Gardens,Nitin Menon,AJ Pycroft,
733,2019,Arun Jaitley Stadium,2019-04-20,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0.0,5.0,SS Iyer,Arun Jaitley Stadium,UV Gandhe,Prakash Bhatt,
732,2019,Sawai Mansingh Stadium,2019-04-20,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,5.0,SPD Smith,Sawai Mansingh Stadium,YC Barde,M Nayyar,
734,2019,Rajiv Gandhi International Stadium,2019-04-21,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0.0,9.0,KK Ahmed,Rajiv Gandhi International Stadium,Nitin Menon,AJ Pycroft,
735,2019,M.Chinnaswamy Stadium,2019-04-21,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bangalore,1.0,0.0,PA Patel,M.Chinnaswamy Stadium,VA Kulkarni,J Srinath,
736,2019,Sawai Mansingh Stadium,2019-04-22,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0.0,6.0,RR Pant,Sawai Mansingh Stadium,S Ravi,M Nayyar,
737,2019,MA Chidambaram Stadium,2019-04-23,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,6.0,SR Watson,MA Chidambaram Stadium,NJ Llong,V Narayan Kutty,
738,2019,M.Chinnaswamy Stadium,2019-04-24,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,17.0,0.0,AB de Villiers,M.Chinnaswamy Stadium,C Shamshuddin,J Srinath,
739,2019,Eden Gardens,2019-04-25,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,3.0,VR Aaron,Eden Gardens,IJ Gould,AJ Pycroft,
740,2019,MA Chidambaram Stadium,2019-04-26,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,46.0,0.0,RG Sharma,MA Chidambaram Stadium,NJ Llong,V Narayan Kutty,
741,2019,Sawai Mansingh Stadium,2019-04-27,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,7.0,JD Unadkat,Sawai Mansingh Stadium,YC Barde,M Nayyar,
742,2019,Arun Jaitley Stadium,2019-04-28,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,normal,0,Delhi Capitals,16.0,0.0,S Dhawan,Arun Jaitley Stadium,KN Ananthapadmanabhan,J Srinath,
743,2019,Eden Gardens,2019-04-28,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Kolkata Knight Riders,34.0,0.0,AD Russell,Eden Gardens,Nitin Menon,AJ Pycroft,
744,2019,Rajiv Gandhi International Stadium,2019-04-29,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,45.0,0.0,DA Warner,Rajiv Gandhi International Stadium,S Ravi,M Nayyar,
745,2019,M.Chinnaswamy Stadium,2019-04-30,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Draw/No Result,0.0,0.0,,M.Chinnaswamy Stadium,UV Gandhe,V Narayan Kutty,
746,2019,MA Chidambaram Stadium,2019-05-01,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Chennai Super Kings,80.0,0.0,MS Dhoni,MA Chidambaram Stadium,Nitin Menon,AJ Pycroft,
747,2019,Wankhede Stadium,2019-05-02,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Draw/No Result,0.0,0.0,JJ Bumrah,Wankhede Stadium,S Ravi,M Nayyar,
748,2019,Punjab Cricket Association IS Bindra Stadium,2019-05-03,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,7.0,Shubman Gill,Punjab Cricket Association IS Bindra Stadium,C Shamshuddin,J Srinath,
749,2019,Arun Jaitley Stadium,2019-05-04,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,normal,0,Delhi Capitals,0.0,5.0,A Mishra,Arun Jaitley Stadium,IJ Gould,AJ Pycroft,
750,2019,M.Chinnaswamy Stadium,2019-05-04,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0.0,4.0,SO Hetmyer,M.Chinnaswamy Stadium,NJ Llong,V Narayan Kutty,
751,2019,Punjab Cricket Association IS Bindra Stadium,2019-05-05,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0.0,6.0,KL Rahul,Punjab Cricket Association IS Bindra Stadium,KN Ananthapadmanabhan,J Srinath,
752,2019,Wankhede Stadium,2019-05-05,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0.0,9.0,HH Pandya,Wankhede Stadium,CK Nandan,M Nayyar,
753,2019,MA Chidambaram Stadium,2019-05-07,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Mumbai Indians,0.0,6.0,SA Yadav,MA Chidambaram Stadium,Nitin Menon,J Srinath,
754,2019,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2019-05-08,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0.0,2.0,RR Pant,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,S Ravi,AJ Pycroft,
755,2019,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2019-05-10,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,6.0,F du Plessis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,S Ravi,AJ Pycroft,
756,2019,Rajiv Gandhi International Stadium,2019-05-12,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Mumbai Indians,1.0,0.0,JJ Bumrah,Rajiv Gandhi International Stadium,Nitin Menon,J Srinath,
757,2020,Sheikh Zayed Stadium,2020-09-19,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,5.0,AT Rayudu,Sheikh Zayed Stadium,VK Sharma,M Nayyar,
758,2020,Dubai International Cricket Stadium,2020-09-20,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Draw/No Result,0.0,0.0,MP Stoinis,Dubai International Cricket Stadium,Nitin Menon,J Srinath,
799,2020,Dubai International Cricket Stadium,2020-09-21,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,10.0,0.0,YS Chahal,Dubai International Cricket Stadium,Nitin Menon,Prakash Bhatt,
761,2020,Sharjah Cricket Stadium,2020-09-22,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Rajasthan Royals,16.0,0.0,SV Samson,Sharjah Cricket Stadium,VA Kulkarni,V Narayan Kutty,
773,2020,Sheikh Zayed Stadium,2020-09-23,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,49.0,0.0,RG Sharma,Sheikh Zayed Stadium,S Ravi,M Nayyar,
775,2020,Dubai International Cricket Stadium,2020-09-24,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kings XI Punjab,97.0,0.0,KL Rahul,Dubai International Cricket Stadium,PR Reiffel,J Srinath,
804,2020,Dubai International Cricket Stadium,2020-09-25,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Delhi Capitals,44.0,0.0,PP Shaw,Dubai International Cricket Stadium,RK Illingworth,V Narayan Kutty,
810,2020,Sheikh Zayed Stadium,2020-09-26,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0.0,7.0,Shubman Gill,Sheikh Zayed Stadium,VK Sharma,Shakti Singh,
792,2020,Sharjah Cricket Stadium,2020-09-27,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,4.0,SV Samson,Sharjah Cricket Stadium,K Srinivasan,V Narayan Kutty,
